Modelo:TC7337NET
Referencia:37483300
Tipo Estacao:MIDOC
Nome Estacao:L2
Freq	Power
424.092M	-73.108119
424.152M	-74.928332
424.212M	-76.114440
424.272M	-75.152138
424.332M	-73.962909
424.393M	-74.290686
424.453M	-75.199649
424.513M	-75.192788
424.573M	-73.306614
424.633M	-71.397280
424.693M	-71.014353
424.753M	-71.315479
424.813M	-71.360462
424.873M	-72.740500
424.933M	-78.382502
424.993M	-75.693936
425.054M	-71.043894
425.114M	-70.939125
425.174M	-73.369351
425.234M	-75.569952
425.294M	-75.518517
425.354M	-75.007380
425.414M	-74.012780
425.474M	-72.486428
425.534M	-72.014700
425.594M	-72.594716
425.655M	-73.657150
425.715M	-75.679456
425.775M	-78.995733
425.835M	-83.194658
425.895M	-88.079803
425.955M	-94.131473
426.015M	-97.654501
426.075M	-97.597564
426.135M	-97.794467
426.195M	-97.809160
426.256M	-96.595186
426.316M	-96.094098
426.376M	-97.137099
426.436M	-97.838192
426.496M	-97.516903
426.556M	-96.128070
426.616M	-94.490560
426.676M	-94.237069
426.736M	-95.527311
426.796M	-97.547200
426.856M	-98.505507
426.917M	-98.718000
426.977M	-97.487527
427.037M	-95.375757
427.097M	-95.068343
427.157M	-96.094543
427.217M	-96.941198
427.277M	-98.867543
427.337M	-101.997522
427.397M	-102.230456
427.457M	-99.973534
427.518M	-98.493815
427.578M	-99.016706
427.638M	-100.628143
427.698M	-98.199812
427.758M	-96.201670
427.818M	-97.431557
427.878M	-100.296650
427.938M	-99.953184
427.998M	-98.407740
428.058M	-98.581448
428.118M	-98.668642
428.179M	-97.790805
428.239M	-97.927314
428.299M	-96.480365
428.359M	-95.740991
428.419M	-98.500413
428.479M	-100.912424
428.539M	-99.016564
428.599M	-99.554528
428.659M	-100.428496
428.719M	-98.895084
428.780M	-97.324101
428.840M	-97.305522
428.900M	-97.856356
428.960M	-98.149448
429.020M	-97.972584
429.080M	-97.063992
429.140M	-95.081119
429.200M	-93.348066
429.260M	-93.530905
429.320M	-94.816473
429.381M	-94.446983
429.441M	-93.699819
429.501M	-93.956216
429.561M	-95.051432
429.621M	-96.181141
429.681M	-96.708934
429.741M	-97.459899
429.801M	-99.512405
429.861M	-98.749988
429.921M	-95.198068
429.981M	-94.263425
430.042M	-94.248782
430.102M	-93.882866
430.162M	-94.365443
430.222M	-96.911964
430.282M	-98.853947
430.342M	-96.512076
430.402M	-95.082054
430.462M	-95.459764
430.522M	-95.758757
430.582M	-94.525603
430.643M	-93.525687
430.703M	-94.090913
430.763M	-96.229026
430.823M	-98.812134
430.883M	-101.052542
