Freq	Power
423.912M	-63.877328
423.972M	-64.191528
424.032M	-66.630047
424.092M	-68.555048
424.152M	-65.852249
424.212M	-64.569603
424.272M	-65.306857
424.332M	-67.169529
424.393M	-67.951273
424.453M	-67.942021
424.513M	-67.453576
424.573M	-65.477970
424.633M	-63.982770
424.693M	-64.027815
424.753M	-65.133428
424.813M	-64.491352
424.873M	-62.963353
424.933M	-62.425391
424.993M	-62.756365
425.054M	-63.900119
425.114M	-64.991623
425.174M	-64.769869
425.234M	-64.595315
425.294M	-65.227181
425.354M	-65.833785
425.414M	-66.861969
425.474M	-67.859398
425.534M	-67.812251
425.594M	-67.433565
425.655M	-68.186609
425.715M	-70.009600
425.775M	-72.779139
425.835M	-77.473073
425.895M	-82.248278
425.955M	-85.737262
426.015M	-90.751033
426.075M	-96.159390
426.135M	-98.821858
426.195M	-100.222455
426.256M	-100.892872
426.316M	-101.344700
426.376M	-99.523698
426.436M	-95.558480
426.496M	-93.103489
426.556M	-92.828748
426.616M	-93.839261
426.676M	-95.065028
426.736M	-96.500896
426.796M	-97.226149
426.856M	-96.028135
426.917M	-94.818838
426.977M	-95.369508
427.037M	-96.563759
427.097M	-96.462926
427.157M	-96.756934
427.217M	-98.776883
427.277M	-100.410191
427.337M	-98.353129
427.397M	-97.286090
427.457M	-97.202070
427.518M	-96.660352
427.578M	-96.423584
427.638M	-97.113778
427.698M	-97.977615
427.758M	-98.942345
427.818M	-100.096693
427.878M	-98.543201
427.938M	-95.733262
427.998M	-94.361575
428.058M	-94.628893
428.118M	-95.990310
428.179M	-97.052520
428.239M	-97.437750
428.299M	-97.949450
428.359M	-96.618538
428.419M	-95.349940
428.479M	-95.107629
428.539M	-95.414203
428.599M	-96.957688
428.659M	-99.580812
428.719M	-100.335046
428.780M	-100.986701
428.840M	-103.997650
428.900M	-101.939164
428.960M	-98.552799
429.020M	-97.464728
429.080M	-97.828828
429.140M	-98.131042
429.200M	-96.779946
429.260M	-95.321277
429.320M	-94.570092
429.381M	-94.434640
429.441M	-94.780017
429.501M	-94.719495
429.561M	-94.657169
429.621M	-94.957421
429.681M	-94.575767
429.741M	-94.256382
429.801M	-94.853095
429.861M	-96.325922
429.921M	-98.151728
429.981M	-98.053397
430.042M	-95.630556
430.102M	-94.555545
430.162M	-94.863855
430.222M	-95.296340
430.282M	-95.168611
430.342M	-94.697261
430.402M	-94.355409
430.462M	-94.481479
430.522M	-95.571512
430.582M	-98.119671
430.643M	-100.524703
430.703M	-100.242530
430.763M	-98.588569
430.823M	-97.676744
430.883M	-98.326440
430.943M	-97.534633
431.003M	-96.124215
431.063M	-96.846216
431.123M	-98.634011
431.183M	-97.343158
431.243M	-95.929642
431.304M	-95.270175
431.364M	-94.657124
431.424M	-94.370274
431.484M	-93.847989
431.544M	-93.136866
431.604M	-93.082315
431.664M	-93.943197
431.724M	-95.966545
431.784M	-97.542142
431.844M	-95.841715
431.905M	-94.710494
431.965M	-95.813042
432.025M	-98.056920
432.085M	-98.595373
432.145M	-98.944730
432.205M	-99.547102
432.265M	-98.915713
432.325M	-98.261942
432.385M	-97.933200
432.445M	-97.294481
432.506M	-95.779538
432.566M	-94.501699
432.626M	-94.477940
432.686M	-95.402838
432.746M	-95.163933
432.806M	-94.637378
432.866M	-95.678852
432.926M	-96.320616
432.986M	-94.441122
433.046M	-93.123470
433.106M	-94.004106
433.167M	-96.892421
433.227M	-99.592130
433.287M	-100.746740
433.347M	-101.973272
433.407M	-101.659915
433.467M	-98.681438
433.527M	-96.612603
433.587M	-95.470645
433.647M	-95.426351
433.707M	-96.765902
433.768M	-97.409040
433.828M	-95.093863
433.888M	-93.058344
433.948M	-93.296511
434.008M	-95.205861
434.068M	-96.028760
434.128M	-96.491191
434.188M	-96.439918
434.248M	-94.951736
434.308M	-94.580165
434.368M	-95.146208
434.429M	-94.994891
434.489M	-93.582576
434.549M	-92.531234
434.609M	-92.828721
434.669M	-93.785055
434.729M	-94.789318
434.789M	-96.815726
434.849M	-99.540089
434.909M	-98.090609
434.969M	-94.975747
